# Timestamp, Fx, Fy, Fz, Tx, Ty, Tz, FemurPosX, FemurPosY, FemurPosZ, FemurQuatW, FemurQuatX, FemurQuatY, FemurQuatZ, TibiaPosX, TibiaPosY, TibiaPosZ, TibiaQuatW, TibiaQuatX, TibiaQuatY, TibiaQuatZ
0.018486738204956055,-3.9754461770540486,-5.691550029515301,-5.022476502932455,2.341696927921432,-1.5896427757668068,-0.9359510702835907,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-418.2093627421445,70.0,52.40303217877842,0.9939742648107686,0.0,0.10961368935444195,0.0
0.04064607620239258,-3.510067408159263,-4.899875038246831,-4.844522722073947,2.1575997287630466,-1.459932606935407,-1.120025670160164,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-418.2093627421445,70.0,52.40303217877842,0.9939742648107686,0.0,0.10961368935444195,0.0
0.08382749557495117,-2.980062301223698,-4.9656051476214005,-4.655158416708196,2.179405919949886,-1.470743230433912,-1.083988258187151,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-420.8185627600199,70.0,51.856877645915986,0.995346980590397,0.0,0.09635553035285478,0.0
0.11705279350280762,-2.5757671797785013,-5.350905157144009,-4.515427623631274,2.1196936486355966,-1.5962162000724385,-1.210986191628753,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-422.0735806937689,70.0,51.61990297393896,0.9959420089193473,0.0,0.08999730479128128,0.0
0.1339256763458252,-2.6325427096103278,-5.260204300876361,-4.947005969121899,2.25325094184931,-1.5532072090468232,-1.1422061069005833,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-423.29383560247754,70.0,51.40535475431258,0.9964804193903848,0.0,0.0838258538373628,0.0
0.16703009605407715,-2.5711658110632856,-4.992401090262782,-4.805643463726818,2.2294065926645494,-1.7296467276915506,-1.260255719264558,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-424.4781208117814,70.0,51.211988245200786,0.9969654250644784,0.0,0.077845624321499,0.0
0.20035028457641602,-1.9803828623453514,-4.405944080302401,-5.5683703776717675,2.0526991062667044,-1.641948094522907,-1.3659154928904418,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-425.6252892036213,70.0,51.03855452995609,0.9974002342842213,0.0,0.07206089542727344,0.0
0.2337665557861328,-2.6369259172795587,-5.1376058826167865,-5.280876950107186,2.1381823340260815,-1.4759412270200438,-1.3336982161795836,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-427.8039825471826,70.0,50.7465005237066,0.9981320039861796,0.0,0.06109421100671495,0.0
0.26694583892822266,-3.3852546028837023,-5.232648091341559,-6.0174198680556215,2.055006924288488,-1.5553121223627493,-1.4192927892116753,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-428.8335068688233,70.0,50.62540852334847,0.9984352544773535,0.0,0.0559199661725787,0.0
0.30030179023742676,-2.770025786795361,-5.638571179959553,-6.2449322852038085,2.006681565759874,-1.3618390817153436,-1.224826698406362,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-429.8219114244943,70.0,50.51931588017119,0.9987008664255499,0.0,0.05095664236246262,0.0
0.3171498775482178,-3.383621784173405,-5.350154520951777,-6.827885842925706,2.1363587406620947,-1.2115018426359598,-1.408785122401816,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-430.768337676787,70.0,50.42702971815007,0.9989318552380085,0.0,0.04620766809470426,0.0
0.3505082130432129,-3.9158010271428054,-5.159286963470456,-6.441538736949077,2.0763449697310667,-1.0116386240651822,-1.580937973287193,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-432.5320930325713,70.0,50.27923804179076,0.9993016610568833,0.0,0.037365628710806176,0.0
0.38396453857421875,-3.683333665268602,-4.649747127300238,-6.675472648649991,2.2578002867916642,-0.8884433407269665,-1.5932828684639035,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-433.3479728695641,70.0,50.22149261962301,0.9994461150566772,0.0,0.03327856815001311,0.0
0.4172394275665283,-3.318205813172159,-4.762707069335405,-6.5707055657629745,2.280694862504235,-1.0374318841588164,-1.7584624272647145,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-434.1189729393031,70.0,50.17308218365474,0.9995672008833254,0.0,0.029417867330479602,0.0
0.43712711334228516,-2.791355640363368,-4.0186673780349835,-5.866316659413627,2.1797860182310758,-0.894941888701593,-1.6274090614480017,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-434.8444937620072,70.0,50.13298464743218,0.9996674830976744,0.0,0.025786105505890115,0.0
0.4671289920806885,-3.563109366123165,-4.101444793144821,-6.354044362231882,2.070671310738803,-1.0660106366138424,-1.6184037955274113,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-435.5239831047875,70.0,50.100223860342055,0.999749408951208,0.0,0.022385694130632884,0.0
0.500490665435791,-3.5467557052426266,-3.4820568201675925,-6.380309962063039,2.2475390982599572,-1.1296041381800164,-1.7994054950268727,0.0,50.0,20.0,1.0,0.0,0.0,0.0,-436.7428851036452,70.0,50.05305806303055,0.9998673460438876,0.0,0.01628773511427284,0.0
