# Timestamp, Fx, Fy, Fz, Tx, Ty, Tz, FemurPosX, FemurPosY, FemurPosZ, FemurQuatW, FemurQuatX, FemurQuatY, FemurQuatZ, TibiaPosX, TibiaPosY, TibiaPosZ, TibiaQuatW, TibiaQuatX, TibiaQuatY, TibiaQuatZ
0.016579627990722656,0.154992,0.0681963,-0.0214877,0.0276303,0.0778773,-0.030342,-0.102597,-0.0604794,0.450238,-0.140618,0.936214,-0.194566,-0.256657,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.02914714813232422,0.154992,0.0681963,-0.0214877,0.0276303,0.0778773,-0.030342,-0.102597,-0.0604794,0.450238,-0.140618,0.936214,-0.194566,-0.256657,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.052449941635131836,0.175405,0.132309,-0.0781729,0.0557365,0.0744602,-0.0556659,-0.102575,-0.0597734,0.450316,-0.14049,0.936139,-0.195222,-0.256507,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.06514358520507812,0.175405,0.132309,-0.0781729,0.0557365,0.0744602,-0.0556659,-0.102575,-0.0597734,0.450316,-0.14049,0.936139,-0.195222,-0.256507,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.08712625503540039,0.218324,0.0746964,-0.0688272,0.0428033,0.100342,-0.0413534,-0.102125,-0.0602535,0.450407,-0.139731,0.937049,-0.19615,-0.252861,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.0994102954864502,0.218324,0.0746964,-0.0688272,0.0428033,0.100342,-0.0413534,-0.102125,-0.0602535,0.450407,-0.139731,0.937049,-0.19615,-0.252861,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.12114834785461426,0.222704,0.0934735,-0.0778642,0.0492178,0.0999677,-0.0482865,-0.102614,-0.0603593,0.450212,-0.141347,0.93598,-0.194771,-0.256955,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.13321828842163086,0.222704,0.0934735,-0.0778642,0.0492178,0.0999677,-0.0482865,-0.102614,-0.0603593,0.450212,-0.141347,0.93598,-0.194771,-0.256955,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.15498685836791992,0.210454,0.0606587,-0.070827,0.0368204,0.0987714,-0.0376033,-0.102485,-0.0606396,0.450182,-0.141803,0.936547,-0.193381,-0.255688,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.1671605110168457,0.210454,0.0606587,-0.070827,0.0368204,0.0987714,-0.0376033,-0.102485,-0.0606396,0.450182,-0.141803,0.936547,-0.193381,-0.255688,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.18867182731628418,0.228709,0.151713,-0.0771974,0.0679348,0.0968322,-0.0647599,-0.102573,-0.0606632,0.450214,-0.141142,0.936046,-0.194804,-0.256803,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.20054054260253906,0.228709,0.151713,-0.0771974,0.0679348,0.0968322,-0.0647599,-0.102573,-0.0606632,0.450214,-0.141142,0.936046,-0.194804,-0.256803,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.222733736038208,0.221002,0.115234,-0.0888475,0.0569249,0.0961067,-0.0550374,-0.102026,-0.0605123,0.450499,-0.140603,0.93609,-0.194418,-0.257232,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.2346949577331543,0.221002,0.115234,-0.0888475,0.0569249,0.0961067,-0.0550374,-0.102026,-0.0605123,0.450499,-0.140603,0.93609,-0.194418,-0.257232,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.2562887668609619,0.192767,0.080061,-0.0317725,0.0365518,0.0926607,-0.0378874,-0.102496,-0.0604812,0.450207,-0.141323,0.936712,-0.193081,-0.255574,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.2681844234466553,0.192767,0.080061,-0.0317725,0.0365518,0.0926607,-0.0378874,-0.102496,-0.0604812,0.450207,-0.141323,0.936712,-0.193081,-0.255574,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.29033493995666504,0.212208,0.0881594,-0.0540783,0.0437577,0.0979888,-0.0435794,-0.102267,-0.0600744,0.450427,-0.14015,0.936244,-0.194528,-0.256834,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.302215576171875,0.212208,0.0881594,-0.0540783,0.0437577,0.0979888,-0.0435794,-0.102267,-0.0600744,0.450427,-0.14015,0.936244,-0.194528,-0.256834,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.32378149032592773,0.228852,0.0905176,-0.0648642,0.0477558,0.104174,-0.0466473,-0.102176,-0.0599577,0.450469,-0.139691,0.936258,-0.194592,-0.256984,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.33582186698913574,0.228852,0.0905176,-0.0648642,0.0477558,0.104174,-0.0466473,-0.102176,-0.0599577,0.450469,-0.139691,0.936258,-0.194592,-0.256984,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.3576328754425049,0.161088,0.157982,-0.066943,0.0604079,0.066694,-0.0601496,-0.102568,-0.0606697,0.450221,-0.140857,0.936276,-0.194145,-0.25662,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.36968326568603516,0.161088,0.157982,-0.066943,0.0604079,0.066694,-0.0601496,-0.102568,-0.0606697,0.450221,-0.140857,0.936276,-0.194145,-0.25662,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.3912620544433594,0.164109,0.095795,-0.0486226,0.0399576,0.0765251,-0.0416547,-0.102554,-0.0606744,0.450225,-0.141085,0.93604,-0.19478,-0.256875,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.4033081531524658,0.164109,0.095795,-0.0486226,0.0399576,0.0765251,-0.0416547,-0.102554,-0.0606744,0.450225,-0.141085,0.93604,-0.19478,-0.256875,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.4250044822692871,0.197129,0.0564864,-0.0513862,0.0331039,0.0941286,-0.0332703,-0.102746,-0.0598072,0.450169,-0.140032,0.937035,-0.196958,-0.252117,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.4369235038757324,0.197129,0.0564864,-0.0513862,0.0331039,0.0941286,-0.0332703,-0.102746,-0.0598072,0.450169,-0.140032,0.937035,-0.196958,-0.252117,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.4591789245605469,0.217584,0.0841466,-0.0485688,0.0429063,0.1015,-0.0419861,-0.102643,-0.0601378,0.450243,-0.140465,0.936324,-0.194493,-0.256398,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.47109079360961914,0.217584,0.0841466,-0.0485688,0.0429063,0.1015,-0.0419861,-0.102643,-0.0601378,0.450243,-0.140465,0.936324,-0.194493,-0.256398,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.49274349212646484,0.183825,0.0820672,-0.0487493,0.0387745,0.0859914,-0.0386161,-0.102623,-0.0605544,0.450142,-0.140401,0.937066,-0.19625,-0.252352,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.5046532154083252,0.183825,0.0820672,-0.0487493,0.0387745,0.0859914,-0.0386161,-0.102623,-0.0605544,0.450142,-0.140401,0.937066,-0.19625,-0.252352,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.5272703170776367,0.228277,0.0989595,-0.0715608,0.0517485,0.102127,-0.0489529,-0.103075,-0.0599925,0.450021,-0.139716,0.937345,-0.196199,-0.251734,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.5395834445953369,0.228277,0.0989595,-0.0715608,0.0517485,0.102127,-0.0489529,-0.103075,-0.0599925,0.450021,-0.139716,0.937345,-0.196199,-0.251734,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.562023401260376,0.209747,0.121352,-0.0745792,0.0561898,0.0917743,-0.0545114,-0.102601,-0.0602996,0.45023,-0.140902,0.936157,-0.194796,-0.256535,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.5748617649078369,0.209747,0.121352,-0.0745792,0.0561898,0.0917743,-0.0545114,-0.102601,-0.0602996,0.45023,-0.140902,0.936157,-0.194796,-0.256535,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.5966582298278809,0.166318,0.101923,-0.0196252,0.039078,0.079434,-0.0401735,-0.102105,-0.060416,0.450503,-0.140067,0.936339,-0.19386,-0.25704,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.6088931560516357,0.166318,0.101923,-0.0196252,0.039078,0.079434,-0.0401735,-0.102105,-0.060416,0.450503,-0.140067,0.936339,-0.19386,-0.25704,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.6306540966033936,0.233303,0.0965338,-0.0697704,0.0504321,0.10561,-0.0486106,-0.102044,-0.06065,0.450489,-0.140458,0.93618,-0.193282,-0.257837,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.6438744068145752,0.233303,0.0965338,-0.0697704,0.0504321,0.10561,-0.0486106,-0.102044,-0.06065,0.450489,-0.140458,0.93618,-0.193282,-0.257837,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.6658327579498291,0.231515,0.149105,-0.0867024,0.0680838,0.0974632,-0.064687,-0.102557,-0.0605041,0.450252,-0.140665,0.936286,-0.193079,-0.257493,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.6780986785888672,0.231515,0.149105,-0.0867024,0.0680838,0.0974632,-0.064687,-0.102557,-0.0605041,0.450252,-0.140665,0.936286,-0.193079,-0.257493,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.7006206512451172,0.199558,0.10956,-0.0806395,0.0522163,0.0877298,-0.0511018,-0.102551,-0.0600261,0.450352,-0.139843,0.93648,-0.194067,-0.256492,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.7131133079528809,0.199558,0.10956,-0.0806395,0.0522163,0.0877298,-0.0511018,-0.102551,-0.0600261,0.450352,-0.139843,0.93648,-0.194067,-0.256492,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.7351319789886475,0.154879,0.0525271,-0.0251191,0.0236384,0.0786602,-0.0268448,-0.102458,-0.0601961,0.450284,-0.141506,0.936389,-0.194224,-0.255792,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.7474279403686523,0.154879,0.0525271,-0.0251191,0.0236384,0.0786602,-0.0268448,-0.102458,-0.0601961,0.450284,-0.141506,0.936389,-0.194224,-0.255792,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.7698814868927002,0.155088,0.0521962,-0.0334104,0.0245561,0.0782221,-0.0272475,-0.102086,-0.060458,0.450489,-0.14053,0.936142,-0.193885,-0.257483,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.7820396423339844,0.155088,0.0521962,-0.0334104,0.0245561,0.0782221,-0.0272475,-0.102086,-0.060458,0.450489,-0.14053,0.936142,-0.193885,-0.257483,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.804027795791626,0.231447,0.10878,-0.10165,0.0574609,0.100222,-0.0550441,-0.102467,-0.0602071,0.450279,-0.141332,0.936584,-0.19362,-0.255629,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.8163585662841797,0.231447,0.10878,-0.10165,0.0574609,0.100222,-0.0550441,-0.102467,-0.0602071,0.450279,-0.141332,0.936584,-0.19362,-0.255629,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.8384668827056885,0.182598,0.116424,-0.0794736,0.0519008,0.079496,-0.051373,-0.103017,-0.0600628,0.450105,-0.13989,0.936431,-0.194674,-0.256184,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.8506729602813721,0.182598,0.116424,-0.0794736,0.0519008,0.079496,-0.051373,-0.103017,-0.0600628,0.450105,-0.13989,0.936431,-0.194674,-0.256184,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.872687578201294,0.185515,0.134749,-0.0695842,0.0569224,0.0800039,-0.0556332,-0.102047,-0.0603329,0.450523,-0.140138,0.936238,-0.194145,-0.257153,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.8851244449615479,0.185515,0.134749,-0.0695842,0.0569224,0.0800039,-0.0556332,-0.102047,-0.0603329,0.450523,-0.140138,0.936238,-0.194145,-0.257153,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.9070320129394531,0.173604,0.07947,-0.0352106,0.0350093,0.0833406,-0.0362348,-0.102612,-0.0603424,0.450222,-0.140914,0.93617,-0.194807,-0.256475,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.919325590133667,0.173604,0.07947,-0.0352106,0.0350093,0.0833406,-0.0362348,-0.102612,-0.0603424,0.450222,-0.140914,0.93617,-0.194807,-0.256475,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
0.941669225692749,0.187208,0.125812,-0.10793,0.0581844,0.0778708,-0.0572021,-0.10301,-0.060239,0.45008,-0.140182,0.936477,-0.194262,-0.256169,0.0760002,-0.0230049,0.0529976,3.27579e-05,-0.707105,-3.27581e-05,0.707108
